,timestamp,id,x,y,z,vel_x,vel_z,vel_y
3676,493.8,169,6.193546,5.6635362,0.0,1.8988595,0.0,0.18009523
3677,493.8,170,3.7947994,3.3155446,0.0,1.2319912,0.0,0.64645787
3678,493.8,172,1.5177593,2.2964496,0.0,1.4398372,0.0,0.6861176
3679,493.8,171,-1.9076598,8.435771,0.0,0.0,0.0,0.0
3680,494.2,169,6.9439578,5.7137904,0.0,1.907501,0.0,0.070414986
3681,494.2,170,4.2840941,3.5722903,0.0,1.3267798,0.0,0.58092779
3682,494.2,172,2.0891053,2.5687099,0.0,1.4783655,0.0,0.67492136
3683,494.2,171,-1.9076598,8.435771,0.0,-0.41715733,0.0,-0.085216668
3684,494.6,169,7.7195468,5.7198682,0.0,1.9732847,0.0,0.063524868
3685,494.6,170,4.8562232,3.7802868,0.0,1.3620574,0.0,0.51707801
3686,494.6,172,2.7004517,2.8363867,0.0,1.6319978,0.0,0.60690604
3687,494.6,171,-2.2413857,8.3675976,0.0,-0.93796488,0.0,0.24312503
3688,495.0,169,8.5225855,5.7646103,0.0,2.0292819,0.0,-0.042807061
3689,495.0,170,5.37374,3.9859527,0.0,1.3963542,0.0,0.50764218
3690,495.0,172,3.3947035,3.0542348,0.0,1.7157847,0.0,0.48457591
3691,495.0,171,-2.6580317,8.630271,0.0,-0.52080755,0.0,0.3283417
3692,495.4,169,9.3429723,5.6856226,0.0,1.9829939,0.0,-0.093365591
3693,495.4,170,5.9733065,4.1864006,0.0,1.5873465,0.0,0.33567321
3694,495.4,172,4.0730795,3.2240474,0.0,1.5679194,0.0,0.47674249
3695,495.4,171,-2.6580317,8.630271,0.0,0.0,0.0,0.0
3696,495.8,169,10.108981,5.6899179,0.0,1.9393134,0.0,-0.090222729
3697,495.8,170,6.6436172,4.2544912,0.0,1.6094187,0.0,0.22242607
3698,495.8,172,4.6490391,3.4356288,0.0,1.4855131,0.0,0.52373395
3699,495.8,171,-2.6580317,8.630271,0.0,0.0,0.0,0.0
3700,496.2,169,10.894423,5.6134444,0.0,1.9442832,0.0,-0.14036935
3701,496.2,170,7.2608415,4.3643414,0.0,1.529858,0.0,0.27227567
3702,496.2,172,5.2614899,3.6430346,0.0,1.6302857,0.0,0.51184253
3703,496.2,171,-2.6580317,8.630271,0.0,0.0,0.0,0.0
3704,496.6,169,11.664407,5.5776224,0.0,1.9075273,0.0,0.0078380667
3705,496.6,170,7.8675035,4.4723118,0.0,1.6081702,0.0,0.2644228
3706,496.6,172,5.9532676,3.8451028,0.0,1.6577765,0.0,0.50157166
3707,496.6,173,-2.9134062,5.2613352,0.0,1.6821441,0.0,0.17703605
3708,496.6,171,-2.6580317,8.630271,0.0,0.0,0.0,0.0
3709,497.0,169,12.420445,5.6197148,0.0,2.1885485,0.0,0.13606577
3710,497.0,170,8.5473776,4.5758796,0.0,1.637063,0.0,0.35971913
3711,497.0,172,6.5877111,4.0442919,0.0,1.6231779,0.0,0.43978459
3712,497.0,173,-2.2405485,5.3321496,0.0,1.6480955,0.0,-0.057235224
3713,497.0,171,-2.6580317,8.630271,0.0,0.0,0.0,0.0
3714,497.4,169,13.415246,5.686475,0.0,2.4870031,0.0,0.1669004
3715,497.4,170,9.1771539,4.7600871,0.0,1.808569,0.0,0.39700357
3716,497.4,172,7.2518099,4.1969305,0.0,1.6421545,0.0,0.32621066
3717,497.4,173,-1.5949298,5.215547,0.0,1.7691796,0.0,0.11006098
3718,497.4,171,-2.6580317,8.630271,0.0,0.0,0.0,0.0
3719,497.8,170,9.9942328,4.8934825,0.0,1.8678456,0.0,0.23589716
3720,497.8,172,7.9014347,4.3052605,0.0,1.6118868,0.0,0.31972534
3721,497.8,173,-0.8252049,5.4201984,0.0,1.8216603,0.0,0.28086544
3722,497.8,171,-2.6580317,8.630271,0.0,-0.084824048,0.0,-0.16820419
3723,498.2,170,10.67143,4.9488048,0.0,1.680495,0.0,0.23529312
3724,498.2,172,8.5413194,4.4527107,0.0,1.6339572,0.0,0.31283126
3725,498.2,173,-0.13760157,5.4402393,0.0,1.7641296,0.0,-0.0094190134
3726,498.2,171,-2.7258909,8.4957077,0.0,-0.084824048,0.0,-0.16820419
3727,498.6,170,11.338629,5.081717,0.0,1.6970122,0.0,0.27843704
3728,498.6,172,9.2086005,4.5555255,0.0,1.602178,0.0,0.25624261
3729,498.6,173,0.58609878,5.4126632,0.0,1.8062107,0.0,0.099999752
3730,498.6,171,-2.7258909,8.4957077,0.0,0.29057721,0.0,0.15279092
3731,499.0,170,12.02904,5.1715544,0.0,1.7531434,0.0,0.1722519
3732,499.0,172,9.8230618,4.6577048,0.0,1.5741337,0.0,0.30137767
3733,499.0,173,1.307367,5.5202391,0.0,1.8400896,0.0,0.15284559
3734,499.0,171,-2.4934292,8.6179404,0.0,0.44306424,0.0,0.31506131
3735,499.4,170,12.741144,5.2195185,0.0,1.6756263,0.0,0.26545578
3736,499.4,172,10.467907,4.7966276,0.0,1.643429,0.0,0.29289969
3737,499.4,173,2.0581704,5.5349396,0.0,1.8065864,0.0,0.14895827
3738,499.4,171,-2.3714395,8.7477567,0.0,0.49768328,0.0,0.19351692
3739,499.8,170,13.369541,5.3839191,0.0,1.5709943,0.0,0.41100137
3740,499.8,172,11.137805,4.8920246,0.0,1.6127484,0.0,0.28686027
3741,499.8,173,2.7526361,5.6394058,0.0,1.5377636,0.0,0.21201844
3742,499.8,171,-2.0952825,8.7727539,0.0,0.34519625,0.0,0.031246533
3743,500.2,172,11.758106,5.0261158,0.0,1.584789,0.0,0.37858071
3744,500.2,173,3.2883813,5.7045544,0.0,1.5615805,0.0,0.097214689
3745,500.2,171,-2.0952825,8.7727539,0.0,0.4722313,0.0,-0.036419794
3746,500.6,172,12.405636,5.1948891,0.0,1.8341592,0.0,0.50310092
3747,500.6,173,4.0019006,5.7171775,0.0,1.7674345,0.0,0.031268304
3748,500.6,175,-2.0467867,0.037946724,0.0,1.037785,0.0,0.86893511
3749,500.6,174,-3.162583,13.287946,0.0,0.30387332,0.0,-1.179913
3750,500.6,171,-1.7174975,8.7436181,0.0,0.4722313,0.0,-0.036419794
3751,501.0,172,13.225434,5.4285965,0.0,2.0494934,0.0,0.5842685
3752,501.0,173,4.7023289,5.729569,0.0,1.8513897,0.0,0.07867914
3753,501.0,175,-1.6316727,0.38552077,0.0,1.1771716,0.0,0.98564319
3754,501.0,174,-3.0410337,12.81598,0.0,0.69194134,0.0,-1.4536399
3755,501.0,171,-1.7174975,8.7436181,0.0,0.25289517,0.0,-0.19137932
3756,501.4,173,5.4830124,5.7801208,0.0,1.8762572,0.0,0.12764872
3757,501.4,175,-1.1050495,0.82646127,0.0,1.2303335,0.0,0.97515307
3758,501.4,174,-2.6090299,12.125034,0.0,0.9049005,0.0,-1.3610889
3759,501.4,171,-1.5151814,8.5905146,0.0,0.25289517,0.0,-0.19137932
3760,501.8,173,6.2033346,5.831688,0.0,1.774769,0.0,-0.028392423
3761,501.8,175,-0.64740597,1.1656432,0.0,1.2591757,0.0,0.72670915
3762,501.8,174,-2.3171133,11.727109,0.0,0.90375934,0.0,-1.2951431
3763,501.8,171,-1.5151814,8.5905146,0.0,0.0,0.0,0.0
3764,502.2,173,6.9028276,5.7574069,0.0,1.7888575,0.0,-0.13488396
3765,502.2,175,-0.097708925,1.4078286,0.0,1.3642441,0.0,0.60105826
3766,502.2,174,-1.8860225,11.088919,0.0,1.0937944,0.0,-1.3651549
3767,502.2,171,-1.5151814,8.5905146,0.0,0.0,0.0,0.0
3768,502.6,173,7.6344206,5.7237808,0.0,1.8086371,0.0,-0.13430271
3769,502.6,175,0.44398929,1.6464898,0.0,1.3533037,0.0,0.70762315
3770,502.6,174,-1.4420778,10.634985,0.0,0.99306545,0.0,-0.89343581
3771,502.6,171,-1.5151814,8.5905146,0.0,0.0,0.0,0.0
3772,503.0,173,8.3497372,5.6499647,0.0,1.8177694,0.0,-0.2862464
3773,503.0,175,0.98493403,1.9739271,0.0,1.4555338,0.0,0.64127865
3774,503.0,174,-1.0915701,10.374171,0.0,1.0036108,0.0,-0.66205098
3775,503.0,171,-1.5151814,8.5905146,0.0,0.0,0.0,0.0
3776,503.4,173,9.0886361,5.4947837,0.0,1.8316582,0.0,-0.33408144
3777,503.4,175,1.6084163,2.1595128,0.0,1.425906,0.0,0.51684024
3778,503.4,174,-0.63918908,10.105345,0.0,1.1208359,0.0,-0.7243715
3779,503.4,171,-1.5151814,8.5905146,0.0,0.0,0.0,0.0
3780,503.8,173,9.8150638,5.3826996,0.0,1.7963678,0.0,-0.32715334
3781,503.8,175,2.1256588,2.3873993,0.0,1.3373134,0.0,0.45310033
3782,503.8,174,-0.19490135,9.7946734,0.0,1.2331158,0.0,-0.78430747
3783,503.8,171,-1.5151814,8.5905146,0.0,0.0,0.0,0.0
3784,504.2,173,10.52573,5.2330611,0.0,1.8100301,0.0,-0.32325651
3785,504.2,175,2.678267,2.521993,0.0,1.5636247,0.0,0.50020444
3786,504.2,174,0.34730357,9.4778986,0.0,1.3562667,0.0,-0.67722154
3787,504.2,171,-1.5151814,8.5905146,0.0,0.0,0.0,0.0
3788,504.6,173,11.263088,5.1240944,0.0,1.828407,0.0,-0.17228698
3789,504.6,175,3.3765585,2.7875629,0.0,1.6036229,0.0,0.54846313
3790,504.6,174,0.89011204,9.2528961,0.0,1.4642747,0.0,-0.67876914
3791,504.6,171,-1.5151814,8.5905146,0.0,0.0,0.0,0.0
3792,505.0,173,11.988456,5.0952315,0.0,1.9366385,0.0,0.019262053
3793,505.0,175,3.9611653,2.9607635,0.0,1.4429478,0.0,0.32021265
3794,505.0,174,1.5187234,8.9348833,0.0,1.7632577,0.0,-0.53280363
3795,505.0,171,-1.5151814,8.5905146,0.0,0.0,0.0,0.0
3796,505.4,173,12.812399,5.139504,0.0,2.0598568,0.0,0.11068131
3797,505.4,175,4.5309168,3.043733,0.0,1.416975,0.0,0.26011473
3798,505.4,174,2.3007182,8.8266532,0.0,1.6258435,0.0,-0.4052398
3799,505.4,171,-1.5151814,8.5905146,0.0,-0.56845139,0.0,-0.30312505
3800,505.8,175,5.0947453,3.1688553,0.0,1.4553399,0.0,0.30969665
3801,505.8,174,2.8193982,8.6106914,0.0,1.4736707,0.0,-0.44341614
3802,505.8,171,-1.9699425,8.3480146,0.0,-0.56845139,0.0,-0.30312505
3803,506.2,175,5.6951887,3.2914903,0.0,1.5444222,0.0,0.30328221
3804,506.2,174,3.4796548,8.4719203,0.0,1.5210812,0.0,-0.33509483
3805,506.2,176,12.352645,5.8161297,0.0,-2.3441705,0.0,0.6071508
3806,506.2,177,-0.89696191,7.0817682,0.0,1.7237012,0.0,0.12793048
3807,506.2,178,-1.4667205,5.4442822,0.0,1.613521,0.0,0.055023867
3808,506.2,179,-1.2482471,4.2235071,0.0,1.4681211,0.0,-0.033577201
3809,506.2,171,-1.9699425,8.3480146,0.0,0.0,0.0,0.0
3810,506.6,175,6.330283,3.4114811,0.0,1.5768413,0.0,0.35015823
3811,506.6,174,4.0362631,8.3426156,0.0,1.4931796,0.0,-0.38257677
3812,506.6,176,11.414976,6.0589901,0.0,-2.238006,0.0,0.36031991
3813,506.6,177,-0.20748141,7.1329404,0.0,1.5809714,0.0,0.13450656
3814,506.6,178,-0.82131209,5.4662917,0.0,1.5308422,0.0,-7.8774668e-05
3815,506.6,179,-0.66099865,4.2100762,0.0,1.5277126,0.0,0.022675193
3816,506.6,171,-1.9699425,8.3480146,0.0,-0.54921694,0.0,-0.018402087
3817,507.0,175,6.9566617,3.5716169,0.0,1.55222,0.0,0.39683019
3818,507.0,174,4.6741985,8.1658589,0.0,1.5888797,0.0,-0.33370139
3819,507.0,176,10.56224,6.1043857,0.0,-2.1581368,0.0,0.11488885
3820,507.0,177,0.36781522,7.1893735,0.0,1.5496553,0.0,0.076703725
3821,507.0,178,-0.24204676,5.4442192,0.0,1.5069795,0.0,-0.00048494776
3822,507.0,179,-0.026077015,4.2416472,0.0,1.510658,0.0,0.07985444
3823,507.0,171,-2.409316,8.3332929,0.0,-0.54921694,0.0,-0.018402087
3824,507.4,175,7.572059,3.7289452,0.0,1.5251242,0.0,0.38990306
3825,507.4,174,5.3073669,8.0756545,0.0,1.5639507,0.0,-0.32761999
3826,507.4,176,9.6884669,6.1509011,0.0,-2.1553292,0.0,0.21603294
3827,507.4,177,1.0322428,7.1943034,0.0,1.7134697,0.0,0.063602406
3828,507.4,178,0.38427153,5.4659038,0.0,1.6759205,0.0,-0.0074244232
3829,507.4,179,0.54752773,4.2739597,0.0,1.4238044,0.0,0.080206279
3830,507.4,171,-2.409316,8.3332929,0.0,0.0,0.0,0.0
3831,507.8,175,8.1767611,3.8835393,0.0,1.5036836,0.0,0.4857769
3832,507.8,174,5.925359,7.9037629,0.0,1.5876109,0.0,-0.43035639
3833,507.8,176,8.8379763,6.277212,0.0,-2.1064483,0.0,0.16337294
3834,507.8,177,1.7385909,7.2402554,0.0,1.6852154,0.0,0.062976475
3835,507.8,178,1.0986896,5.4382796,0.0,1.6544017,0.0,0.048002695
3836,507.8,179,1.1129665,4.3058122,0.0,1.4702769,0.0,0.13371323
3837,507.8,182,-1.7625257,5.7825229,0.0,2.1754833,0.0,0.25617111
3838,507.8,184,-2.0982341,6.9182227,0.0,2.0732522,0.0,0.46251964
3839,507.8,183,-2.4688769,6.4699151,0.0,2.064306,0.0,0.13043867
3840,507.8,181,-1.4033188,4.9288955,0.0,1.4708607,0.0,-0.046106624
3841,507.8,180,-1.083293,4.2664251,0.0,1.4716878,0.0,0.081372682
3842,507.8,171,-2.409316,8.3332929,0.0,-0.52382326,0.0,-0.42954246
3843,508.2,175,8.7750059,4.1175667,0.0,1.5333659,0.0,0.57847172
3844,508.2,174,6.5774556,7.7313694,0.0,1.5632669,0.0,-0.42367091
3845,508.2,176,8.0033082,6.2815995,0.0,-2.0517328,0.0,0.11151566
3846,508.2,177,2.3804152,7.2446846,0.0,1.5392579,0.0,0.12328309
3847,508.2,178,1.7077929,5.5043059,0.0,1.5109221,0.0,0.16378272
3848,508.2,179,1.7237492,4.3809303,0.0,1.5110168,0.0,0.13056983
3849,508.2,182,-0.89233238,5.8849914,0.0,2.0127637,0.0,0.14534782
3850,508.2,184,-1.2689333,7.1032306,0.0,1.9111408,0.0,0.35207563
3851,508.2,183,-1.6431545,6.5220906,0.0,1.7021853,0.0,0.031422294
3852,508.2,181,-0.81497451,4.9104529,0.0,1.5164921,0.0,-0.16260871
3853,508.2,180,-0.49461788,4.2989742,0.0,1.5168318,0.0,-0.035549859
3854,508.2,171,-2.8283746,7.989659,0.0,-0.52382326,0.0,-0.42954246
3855,508.6,175,9.4034538,4.3463167,0.0,1.5064218,0.0,0.56811853
3856,508.6,174,7.1759726,7.5648262,0.0,1.4822852,0.0,-0.46407966
3857,508.6,176,7.1965901,6.3664245,0.0,-2.0389478,0.0,0.21439193
3858,508.6,177,2.9699972,7.3388819,0.0,1.5252106,0.0,0.28356816
3859,508.6,178,2.3074273,5.5693058,0.0,1.6042802,0.0,0.10131552
3860,508.6,179,2.3217799,4.4102681,0.0,1.4837552,0.0,0.072789068
3861,508.6,182,-0.15231472,5.8988012,0.0,1.8333307,0.0,0.034212633
3862,508.6,184,-0.56932148,7.1998832,0.0,1.729128,0.0,0.18323698
3863,508.6,183,-1.1071286,6.4950529,0.0,1.6590182,0.0,-0.083682387
3864,508.6,181,-0.19012508,4.7988085,0.0,1.5643238,0.0,-0.1061232
3865,508.6,180,0.13017242,4.2379852,0.0,1.5592501,0.0,-0.037426405
3866,508.6,171,-2.8283746,7.989659,0.0,0.0,0.0,0.0
3867,509.0,175,9.9801433,4.5720616,0.0,1.4763752,0.0,0.50796848
3868,509.0,174,7.7632837,7.3601056,0.0,1.51199,0.0,-0.46095631
3869,509.0,176,6.37215,6.453113,0.0,-2.0839909,0.0,0.21912813
3870,509.0,177,3.6005836,7.4715391,0.0,1.6105752,0.0,0.16505241
3871,509.0,178,2.9912171,5.5853583,0.0,1.6982946,0.0,0.094163248
3872,509.0,179,2.9107534,4.4391616,0.0,1.5209945,0.0,0.070057281
3873,509.0,182,0.5743322,5.9123615,0.0,1.8631539,0.0,0.030781101
3874,509.0,184,0.11436912,7.2498201,0.0,1.762417,0.0,0.17563198
3875,509.0,183,-0.31593993,6.4551447,0.0,1.8905596,0.0,-0.15198591
3876,509.0,181,0.43648452,4.8255543,0.0,1.4865738,0.0,0.011782409
3877,509.0,180,0.75278218,4.2690331,0.0,1.4771542,0.0,0.022034413
3878,509.0,171,-2.8283746,7.989659,0.0,0.0,0.0,0.0
3879,509.4,175,10.584554,4.7526915,0.0,1.5438286,0.0,0.39643037
3880,509.4,174,8.3855646,7.1960611,0.0,1.5384248,0.0,-0.50710955
3881,509.4,176,5.5293974,6.5417271,0.0,-2.0088737,0.0,0.32405194
3882,509.4,177,4.2584574,7.4709238,0.0,1.5702854,0.0,-0.05058166
3883,509.4,178,3.666063,5.6446364,0.0,1.6070435,0.0,0.041574384
3884,509.4,179,3.5385755,4.4663139,0.0,1.615514,0.0,0.065695292
3885,509.4,182,1.3382084,5.9234261,0.0,1.8874979,0.0,-0.027991121
3886,509.4,184,0.84061213,7.3403888,0.0,1.7988691,0.0,0.2243342
3887,509.4,183,0.40531903,6.3734642,0.0,1.850602,0.0,-0.20554726
3888,509.4,181,0.99913394,4.8082345,0.0,1.4552753,0.0,-0.10107729
3889,509.4,180,1.3118958,4.2556128,0.0,1.4462043,0.0,-0.090944429
3890,509.4,171,-2.8283746,7.989659,0.0,0.0,0.0,0.0
3891,509.8,175,11.215206,4.8892059,0.0,1.6111654,0.0,0.38505467
3892,509.8,174,8.9940236,6.954418,0.0,1.5597772,0.0,-0.6025516
3893,509.8,176,4.765051,6.7123546,0.0,-1.9439328,0.0,0.21580133
3894,509.8,177,4.856812,7.4310738,0.0,1.5405521,0.0,-0.10259978
3895,509.8,178,4.2768519,5.6186179,0.0,1.515068,0.0,-0.064539285
3896,509.8,179,4.2031646,4.4917178,0.0,1.650603,0.0,0.11689037
3897,509.8,182,2.0843305,5.8899686,0.0,1.9123912,0.0,-0.030728758
3898,509.8,184,1.5534644,7.4292875,0.0,1.7738879,0.0,0.32956189
3899,509.8,183,1.1645417,6.2907069,0.0,1.8765367,0.0,-0.26041269
3900,509.8,181,1.6007048,4.7446925,0.0,1.8041713,0.0,-0.11122356
3901,509.8,180,1.9097456,4.1962775,0.0,1.6179922,0.0,0.016888319
3902,509.8,171,-2.8283746,7.989659,0.0,0.0,0.0,0.0
3903,510.2,175,11.873486,5.0607352,0.0,1.6260816,0.0,0.32802764
3904,510.2,174,9.6333864,6.7140199,0.0,1.5380966,0.0,-0.5437714
3905,510.2,176,3.9742511,6.7143681,0.0,-2.0500703,0.0,0.11714379
3906,510.2,177,5.4908991,7.388844,0.0,1.6212791,0.0,-0.21244164
3907,510.2,178,4.8781174,5.593005,0.0,1.6107853,0.0,0.037749294
3908,510.2,179,4.8590579,4.5598262,0.0,1.5688988,0.0,0.17050585
3909,510.2,182,2.8681214,5.8988431,0.0,1.9363802,0.0,-0.032340703
3910,510.2,184,2.2597224,7.6040383,0.0,1.8649862,0.0,0.37042614
3911,510.2,183,1.9065484,6.1651341,0.0,1.906996,0.0,-0.20418019
3912,510.2,181,2.442471,4.7192556,0.0,1.8342958,0.0,-0.16596149
3913,510.2,180,2.6062896,4.2691234,0.0,1.6505613,0.0,-0.038684066
3914,510.2,171,-2.8283746,7.989659,0.0,0.0,0.0,0.0
3915,510.6,175,12.516071,5.151628,0.0,1.9168422,0.0,0.44952449
3916,510.6,174,10.224501,6.5194009,0.0,1.5130681,0.0,-0.53464003
3917,510.6,176,3.1249947,6.8060696,0.0,-2.1544671,0.0,0.12190782
3918,510.6,177,6.1538353,7.2611205,0.0,1.534778,0.0,-0.30962945
3919,510.6,178,5.5654801,5.6488173,0.0,1.6412244,0.0,0.035575169
3920,510.6,179,5.4582836,4.6281225,0.0,1.6591944,0.0,0.26997068
3921,510.6,182,3.6334347,5.864096,0.0,1.8983166,0.0,-0.032239287
3922,510.6,184,3.0454534,7.7256284,0.0,1.9368263,0.0,0.19384847
3923,510.6,183,2.6901385,6.1273627,0.0,2.0066841,0.0,0.012245117
3924,510.6,181,3.0681415,4.6119233,0.0,1.5039597,0.0,-0.10029895
3925,510.6,180,3.2301946,4.1653303,0.0,1.4996525,0.0,-0.091720597
3926,510.6,171,-2.8283746,7.989659,0.0,0.0,0.0,0.0
3927,511.0,175,13.40696,5.4203548,0.0,2.2272214,0.0,0.67181709
3928,511.0,174,10.843841,6.2863078,0.0,1.4918664,0.0,-0.47802226
3929,511.0,176,2.2506775,6.8118944,0.0,-2.1567278,0.0,-0.099892551
3930,511.0,177,6.7187215,7.1411404,0.0,1.5173888,0.0,-0.1507812
3931,511.0,178,6.1910969,5.6214651,0.0,1.5512447,0.0,-0.06782094
3932,511.0,179,6.1864135,4.7758028,0.0,1.6872438,0.0,0.26446142
3933,511.0,182,4.3867747,5.8730516,0.0,1.8650521,0.0,0.022171499
3934,511.0,184,3.8091835,7.7591171,0.0,1.941024,0.0,-0.027113387
3935,511.0,183,3.5118957,6.1749302,0.0,1.9780495,0.0,0.17432347
3936,511.0,181,3.6456388,4.6390165,0.0,1.4330002,0.0,0.067228932
3937,511.0,180,3.8060116,4.1957469,0.0,1.4288391,0.0,0.075476288
3938,511.0,171,-2.8283746,7.989659,0.0,0.0,0.0,0.0
3939,511.4,174,11.417994,6.1369831,0.0,1.3264519,0.0,-0.46236476
3940,511.4,176,1.3996125,6.7261556,0.0,-2.0194859,0.0,-0.16741441
3941,511.4,177,7.3677463,7.1404955,0.0,1.6057594,0.0,-0.052394177
3942,511.4,178,6.8064759,5.5945605,0.0,1.58231,0.0,-0.017342073
3943,511.4,179,6.8080787,4.8396916,0.0,1.5410426,0.0,0.15837371
3944,511.4,182,5.1254764,5.8818332,0.0,1.8289847,0.0,0.021742734
3945,511.4,184,4.5982727,7.7039377,0.0,1.8900461,0.0,-0.2376307
3946,511.4,183,4.2725781,6.2668215,0.0,1.9396124,0.0,0.22442071
3947,511.4,181,4.2145416,4.6657064,0.0,1.4659838,0.0,0.010551918
3948,511.4,180,4.3732659,4.2257113,0.0,1.4584019,0.0,-0.035005764
3949,511.4,171,-2.8283746,7.989659,0.0,-0.058350679,0.0,0.12083127
3950,511.8,174,11.905002,5.916416,0.0,1.3046141,0.0,-0.50434541
3951,511.8,176,0.63508876,6.6779628,0.0,-1.8652894,0.0,-0.12509676
3952,511.8,177,8.0033291,7.0992251,0.0,1.5779172,0.0,-0.051926466
3953,511.8,178,7.4569449,5.6075915,0.0,1.60668,0.0,-0.070244588
3954,511.8,179,7.4192475,4.9025018,0.0,1.4596219,0.0,0.10603383
3955,511.8,182,5.8499624,5.8904458,0.0,1.7969247,0.0,0.073556625
3956,511.8,184,5.3212204,7.5690125,0.0,1.8493288,0.0,-0.28596173
3957,511.8,183,5.0635856,6.3544667,0.0,1.8977559,0.0,0.16724727
3958,511.8,181,4.8184258,4.647458,0.0,1.5045055,0.0,0.061698364
3959,511.8,180,4.9727331,4.1677423,0.0,1.4969548,0.0,0.016836607
3960,511.8,185,-2.304073,6.4617866,0.0,1.6116363,0.0,-0.31190598
3961,511.8,187,-3.3097016,8.8195996,0.0,1.671825,0.0,-0.011901473
3962,511.8,186,-3.4223211,7.0382621,0.0,1.4180049,0.0,0.15634352
3963,511.8,188,-3.0771298,9.5008536,0.0,1.3865652,0.0,-0.002127604
3964,511.8,171,-2.8750552,8.086324,0.0,-0.13841781,0.0,0.0092953738
3965,512.2,174,12.461685,5.7335067,0.0,1.3860066,0.0,-0.31051023
3966,512.2,176,-0.092619054,6.6260782,0.0,-1.7556946,0.0,0.037085632
3967,512.2,177,8.6300801,7.0989544,0.0,1.5581151,0.0,0.099161366
3968,512.2,178,8.0918199,5.5383649,0.0,1.5270667,0.0,-0.067620275
3969,512.2,179,7.9757762,4.9245187,0.0,1.4328393,0.0,0.052757493
3970,512.2,182,6.5630162,5.9406785,0.0,1.8164694,0.0,0.070036799
3971,512.2,184,6.0777357,7.4751683,0.0,1.81868,0.0,-0.22865802
3972,512.2,183,5.7907828,6.4006193,0.0,1.8521954,0.0,0.059193036
3973,512.2,181,5.418146,4.7150651,0.0,1.4810546,0.0,0.061581793
3974,512.2,180,5.5708298,4.2391806,0.0,1.4770996,0.0,0.070962947
3975,512.2,185,-1.6594185,6.3370242,0.0,1.3281059,0.0,-0.35467282
3976,512.2,187,-2.6409716,8.814839,0.0,1.5076714,0.0,-0.17314097
3977,512.2,186,-2.8551191,7.1007995,0.0,1.408239,0.0,0.15526678
3978,512.2,188,-2.5225037,9.5000025,0.0,1.4293935,0.0,-0.17864393
3979,512.2,171,-2.9391089,7.9970953,0.0,-0.080067129,0.0,-0.1115359
3980,512.6,174,13.013808,5.6680078,0.0,1.3803062,0.0,-0.1637472
3981,512.6,176,-0.76946694,6.7076314,0.0,-1.9954672,0.0,-0.010960913
3982,512.6,177,9.2498212,7.1785542,0.0,1.6221055,0.0,-0.10622963
3983,512.6,178,8.6785982,5.5534952,0.0,1.5083991,0.0,0.085652493
3984,512.6,179,8.565519,4.9447078,0.0,1.5623733,0.0,-0.0043503029
3985,512.6,182,7.3031379,5.9464753,0.0,1.8372192,0.0,0.11668565
3986,512.6,184,6.7761644,7.3860861,0.0,1.78895,0.0,-0.12212135
3987,512.6,183,6.5453419,6.4018212,0.0,1.8110265,0.0,-0.045665793
3988,512.6,181,6.0032695,4.6967234,0.0,1.5095439,0.0,0.0053904252
3989,512.6,180,6.1544128,4.2245127,0.0,1.5055539,0.0,0.014908922
3990,512.6,185,-1.2415882,6.1780484,0.0,1.2283248,0.0,-0.5191177
3991,512.6,187,-2.1035644,8.6810868,0.0,1.397204,0.0,-0.39431414
3992,512.6,186,-2.2957298,7.1624755,0.0,1.5388791,0.0,0.31770652
3993,512.6,188,-1.933615,9.3579384,0.0,1.4672819,0.0,-0.29619207
3994,512.6,171,-2.9391089,7.9970953,0.0,0.15458701,0.0,0.16484207
3995,513.0,176,-1.6889928,6.6173094,0.0,-2.1664961,0.0,-0.0018489173
3996,513.0,177,9.9277645,7.0139706,0.0,1.7285527,0.0,-0.41089633
3997,513.0,178,9.2985391,5.6068869,0.0,1.6319241,0.0,0.027829791
3998,513.0,179,9.2256749,4.9210385,0.0,1.6812968,0.0,-0.16090552
3999,513.0,182,8.0327916,6.0340271,0.0,1.8547951,0.0,0.16337915
4000,513.0,184,7.5088956,7.3774712,0.0,1.863346,0.0,-0.075444319
4001,513.0,183,7.239604,6.3640867,0.0,1.7276575,0.0,0.05984926
4002,513.0,181,6.6257811,4.7193775,0.0,1.5461668,0.0,0.10832302
4003,513.0,180,6.7752729,4.2511077,0.0,1.7033207,0.0,0.11382549
4004,513.0,189,12.700387,7.2896353,0.0,-2.1391148,0.0,0.15432474
4005,513.0,185,-0.67675864,5.9217301,0.0,1.746326,0.0,-0.42284947
4006,513.0,187,-1.5232084,8.4993877,0.0,1.4462686,0.0,-0.39464826
4007,513.0,186,-1.6240158,7.3549647,0.0,1.8484523,0.0,0.29399391
4008,513.0,188,-1.3486781,9.2630489,0.0,1.5130431,0.0,-0.29722603
4009,513.0,171,-2.8154393,8.1289689,0.0,-0.13332757,0.0,0.067535631
4010,513.4,176,-2.5026638,6.7061522,0.0,-1.908348,0.0,0.27568262
4011,513.4,177,10.632663,6.8498371,0.0,1.7456767,0.0,-0.40647548
4012,513.4,178,9.9841375,5.5757591,0.0,1.6038852,0.0,0.026385988
4013,513.4,179,9.9105564,4.8159833,0.0,1.7498539,0.0,-0.1623572
4014,513.4,182,8.786974,6.0771786,0.0,1.9185645,0.0,0.1541327
